rule,family,description,signal_time_fields,uses_only_signal_time_known_fields,selection_signature,raw_event_count,candidate_day_count,selected_price_confirmed_count,selected_queue_unknown_count,unresolved_exit_count,independent_trade_count,independent_win_rate,independent_avg_account_return,independent_median_account_return,independent_equity_multiple,independent_max_drawdown,independent_max_profit,independent_max_loss,independent_profit_loss_ratio,independent_max_consecutive_losses,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,equivalent_rule_count,independent_profitable,merged_d_trade_count,merged_d_win_rate,merged_d_avg_account_return,merged_d_median_account_return,merged_d_equity_multiple,merged_d_max_drawdown,merged_d_max_profit,merged_d_max_loss,merged_d_profit_loss_ratio,merged_d_max_consecutive_losses,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,merged_chosen_candidate_day_count,merged_chosen_baseline_day_count,acde_d_count,acde_a_count,acde_e_count,acde_c_count,merged_d_compound_improved,acde_compound_improved,triple_gate_passed,formal_strategy_modified
time_any__open_eq3__speed_6_10__amount_ge2,TIME_FREE,回封时间不限；第3次炸板后的回封；最后炸板后6~10分钟回封；信号前成交额至少前日2倍,"last_break_to_signal_minutes,open_times_at_signal,signal_cumulative_amount_vs_prev_day",True,a32516b48c506de8de353c1671f802d8ce17d1c0,187,136,117,19,0,72,0.3888888888888889,0.005964735271672666,-0.01066565895945905,1.3764949197020937,-0.2882395703013949,0.1659870463579606,-0.1056750764320755,2.133442613151027,6,35,1.042770754415399,37,1.3200359847776795,1,True,86.0,0.4069767441860465,0.006486914904720011,-0.008562645081662799,1.557957402607396,-0.23694527406113253,0.140190473515297,-0.0871615302333235,2.0543366175187643,6.0,133.0,0.5714285714285714,0.024771336938364755,0.0076570862783502,18.714061050882826,-0.21894708510678307,0.25794581579670345,-0.11849477438811166,1.9505657950788577,4.0,134.0,34.0,55.0,28.0,39.0,11.0,False,False,False,False
time_1400_1429__open_ge2__speed_any__seal_rate_ge70,SPEED_FREE,14:00~14:29回封；第2次及以后炸板后的回封；回封速度不限；信号时全市场首板封住率至少70%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,dd48f5b433b78fcf2618319ede4a6af105961da6,2711,316,260,56,0,118,0.4830508474576271,0.0045074587615527035,-0.00366708867941025,1.3756213772895731,-0.3610232649318129,0.2397254494319167,-0.1604044205087896,1.3097156066697944,5,57,0.7857065198860839,61,1.7508081484280158,1,True,121.0,0.49586776859504134,0.009235607873750423,-0.0031403863110377,2.3880562892380772,-0.2993839686168175,0.2884775816944691,-0.1604044205087896,1.5229083538162134,5.0,142.0,0.5422535211267606,0.019115748615710103,0.00328697771024895,9.96120034720391,-0.3599554769910146,0.3687231660523884,-0.1604044205087896,1.681738960415961,9.0,316.0,9.0,96.0,24.0,18.0,4.0,True,False,False,False
time_1400_1429__open_eq3__speed_any__seal_rate_ge60,SPEED_FREE,14:00~14:29回封；第3次炸板后的回封；回封速度不限；信号时全市场首板封住率至少60%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,d5cf774cb7e5a5d56f4a1286d65983a090a8043e,765,291,244,47,0,116,0.49137931034482757,0.004583827589601748,-0.0020164997175581498,1.3748369977124013,-0.497724528750912,0.1389025984499999,-0.1569867550068164,1.2571064251879014,4,58,0.8659538271028072,58,1.5876562406475514,1,True,119.0,0.48739495798319327,0.0027456353881422603,-0.0034703821754717,1.126472140022644,-0.594399835950278,0.1389025984499999,-0.1569867550068164,1.1852440766089216,5.0,143.0,0.5384615384615384,0.012679988867374403,0.004544094725274752,4.383824453188475,-0.35336432186009814,0.3687231660523884,-0.13823939725321072,1.426128031394458,7.0,288.0,15.0,89.0,24.0,22.0,8.0,False,False,False,False
time_1001_1359__open_any__speed_2_5__duration_16_30,OPEN_COUNT_FREE,10:01~13:59回封；炸板/回封次数不限；最后炸板后2~5分钟回封；首封后16~30分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,signal_hhmm",True,118a18bd38acb5acf91293aaa3726a3cf3472431,990,340,275,65,0,127,0.48031496062992124,0.004705368028856424,-0.0046817514528238,1.3739738790517495,-0.5358667392890177,0.2798824747699878,-0.1252767043846154,1.312447026261468,5,60,0.8309311585752311,67,1.6535351513447334,1,True,129.0,0.4883720930232558,0.006514033264961046,-0.0013986654,1.7431356511075142,-0.4699351322730859,0.2798824747699878,-0.1728487148252491,1.3709685284137483,5.0,147.0,0.5238095238095238,0.012273784551926415,0.0021734814181253,4.070103477744491,-0.28378862092868196,0.3687231660523884,-0.1728487148252491,1.4630712200021296,5.0,340.0,6.0,102.0,16.0,18.0,11.0,False,False,False,False
time_1400_1454__open_any__speed_6_10__seal_rate_ge70,OPEN_COUNT_FREE,14:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号时全市场首板封住率至少70%,"last_break_to_signal_minutes,market_seal_rate,signal_hhmm",True,684d042005612935e0aecb7c95fd33187b05c572,525,219,169,50,0,101,0.44554455445544555,0.004555706256165258,-0.0039228260689655,1.3737323704227384,-0.4017643037620816,0.1511065042771623,-0.1627866280771597,1.560676285757478,8,49,0.6980255187666589,52,1.968026001184005,1,True,108.0,0.48148148148148145,0.008827539432108227,-0.0013986653999999502,2.1937028359441038,-0.33062375493040397,0.1511065042771623,-0.1627866280771597,1.6382210644024795,8.0,139.0,0.5611510791366906,0.027328285213827894,0.010606999842834385,28.711152131851318,-0.2297053474471087,0.4892913885103991,-0.13823939725321072,2.277810977123026,4.0,212.0,24.0,74.0,32.0,23.0,10.0,True,False,False,False
time_1400_1429__open_eq4__speed_any__ever_20_60,SPEED_FREE,14:00~14:29回封；第4次炸板后的回封；回封速度不限；信号时全市场已有20~60只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,e8b8d4d5647682927e03a4387fc596abb5fe353c,147,102,88,14,0,62,0.532258064516129,0.006768042566316259,0.00430389677395405,1.370563742762562,-0.23055514865281268,0.137297320831579,-0.1075199501545683,1.1822790622488368,4,29,1.0514077905334969,33,1.303551062777575,1,True,89.0,0.5056179775280899,0.011790692860436403,0.0013883431095344,2.268072996441416,-0.3451570329777627,0.4527951871228668,-0.1075199501545683,1.546850361883997,5.0,144.0,0.6319444444444444,0.03339651769798191,0.016937575151956957,73.0415856163566,-0.22970534744710858,0.4527951871228668,-0.13823939725321072,2.036611424650861,6.0,102.0,52.0,57.0,34.0,36.0,17.0,True,False,False,False
time_any__open_eq2__speed_6_10__duration_ge121,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板后6~10分钟回封；首封121分钟后形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,open_times_at_signal",True,1dde6294e179ab250912c783624f52c5279768dc,92,78,66,12,0,49,0.5306122448979592,0.008536044597121702,0.0057477040600678,1.369947379010105,-0.1744104532506554,0.2815783803342283,-0.0822850841273497,1.2925528773081532,4,27,1.5274660556968431,22,0.8968758250965669,1,True,65.0,0.47692307692307695,0.011217433824210445,-0.0016651726550969,1.7283149802975726,-0.2204188374017254,0.4527951871228668,-0.0822850841273497,1.7284847963166077,4.0,130.0,0.6230769230769231,0.041140333322806526,0.014958056449844638,111.05893395825073,-0.23336265122761668,0.4892913885103991,-0.11849477438811166,2.386252344107729,5.0,76.0,42.0,42.0,35.0,39.0,14.0,False,False,False,False
time_1300_1359__open_eq2__speed_any__seal_rate_40_60,SPEED_FREE,13:00~13:59回封；第2次炸板后的回封；回封速度不限；信号时全市场首板封住率40%~60%,"market_seal_rate,open_times_at_signal,signal_hhmm",True,ab8873f06c0f6097897532009e1f269936f21674,199,56,47,9,0,36,0.4722222222222222,0.010182741786569968,-0.0032181093376404003,1.3675245377622902,-0.1684618116897797,0.160791674553094,-0.0718269113102017,1.8138126196806323,6,18,1.309756478460924,18,1.044105954237576,1,True,60.0,0.48333333333333334,0.015201645411660884,-0.0032181093376404003,2.1121564162170663,-0.2838379179231362,0.4527951871228668,-0.0718269113102017,1.9952007539470824,6.0,139.0,0.6258992805755396,0.03898226964730898,0.01852346386305976,123.13021594743984,-0.22970534744710847,0.4527951871228668,-0.14417251000998996,2.2461692443605634,4.0,56.0,47.0,40.0,36.0,46.0,17.0,True,False,False,False
time_1400_1429__open_eq4__speed_any__duration_16_30,SPEED_FREE,14:00~14:29回封；第4次炸板后的回封；回封速度不限；首封后16~30分钟形成回封,"first_to_signal_minutes,open_times_at_signal,signal_hhmm",True,7aeb16abec8fec5f3c1b915917c1da796b6d7145,107,31,26,5,0,22,0.5909090909090909,0.015698536422220678,0.0065939892097672,1.3672952972504995,-0.12275437130695,0.137297320831579,-0.0608565369107142,1.443020385749598,5,5,1.146806747350073,17,1.1922630385720259,1,True,53.0,0.5471698113207547,0.018849791169021073,0.004553404278500835,2.331253467887476,-0.3269897515849003,0.4527951871228668,-0.07417800648559235,1.8082757194008663,7.0,139.0,0.6618705035971223,0.045784885803347025,0.021243541591960853,288.34691888438175,-0.2297053474471088,0.4892913885103991,-0.13823939725321072,2.336182374375665,4.0,31.0,48.0,31.0,44.0,49.0,15.0,True,False,False,False
time_any__open_eq3__speed_6_10__ever_20_60,TIME_FREE,回封时间不限；第3次炸板后的回封；最后炸板后6~10分钟回封；信号时全市场已有20~60只首板触板,"last_break_to_signal_minutes,market_ever_sealed_count,open_times_at_signal",True,d1922a390443830030436f7311d67308b6de4520,177,141,118,23,0,74,0.4594594594594595,0.00602373112553101,-0.005183085849372051,1.3671800168842279,-0.35068097710166957,0.1378207019116981,-0.1083842445230769,1.5205215887309802,4,34,0.9581066051886062,40,1.42696022496901,1,True,95.0,0.45263157894736844,0.010547201176211,-0.007251002382487399,2.117708594918632,-0.3915257493055537,0.4527951871228668,-0.1083842445230769,1.8364911662098604,5.0,144.0,0.5694444444444444,0.028912828691702436,0.007142465013983196,36.41393422949955,-0.2659648886612742,0.4892913885103991,-0.13823939725321072,2.092780498309337,5.0,141.0,45.0,62.0,29.0,38.0,15.0,True,False,False,False
time_1400_1454__open_eq3__speed_le1,STRUCTURAL_GRID,14:00~14:54回封；第3次炸板后的回封；最后炸板后1分钟内回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,f3422edd9292d5a349645eca32773400e504964e,615,270,220,50,0,111,0.5135135135135135,0.004413341881110435,0.0023623580135111,1.3664201306943982,-0.320902170816733,0.2888703665893359,-0.1314854677354839,1.1724838728148392,8,57,0.8440606221017245,54,1.6188649190765358,1,True,114.0,0.5175438596491229,0.005516777989613058,0.0029364138723293,1.5555905361014468,-0.3229313795858858,0.2888703665893359,-0.1314854677354839,1.2157599385715003,8.0,142.0,0.5352112676056338,0.016273068535163592,0.004352486538586676,6.767932918538273,-0.443572042106263,0.3687231660523884,-0.1314854677354839,1.6420617744910984,7.0,259.0,29.0,88.0,25.0,26.0,3.0,False,False,False,False
time_1400_1429__open_any__speed_2_5__duration_16_30,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后2~5分钟回封；首封后16~30分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,signal_hhmm",True,2c44d0307071e05845d0b12410218d5e43c4dbed,249,85,74,11,0,50,0.52,0.008171285696461113,0.00114061819106165,1.3661092825074965,-0.3404377594989876,0.1799415144466019,-0.0950430270917881,1.2860683807884665,4,21,0.9997058120731289,29,1.3665112936320172,1,True,72.0,0.5,0.005705438212794934,-0.0009632525340511999,1.3356011874904028,-0.4714345767491618,0.1799415144466019,-0.1106856049255617,1.284343906069889,4.0,139.0,0.6402877697841727,0.04170202033459573,0.02049000083100966,175.41379753649426,-0.22970534744710858,0.4892913885103991,-0.13823939725321072,2.28775091039185,4.0,85.0,40.0,41.0,41.0,43.0,14.0,False,False,False,False
time_1300_1359__open_eq1__speed_any__ever_40_150,SPEED_FREE,13:00~13:59回封；第1次炸板后的回封；回封速度不限；信号时全市场已有40~150只首板触板,"market_ever_sealed_count,open_times_at_signal,signal_hhmm",True,e6fc5815cb7cb00e5d1aa58444447148cbaa164e,2640,406,296,110,0,129,0.4573643410852713,0.004251067389901439,-0.0063090201920497,1.3659681806149775,-0.4935175535701256,0.2877539667175889,-0.1119863555477992,1.4273861704022468,6,59,0.7697868185759955,70,1.7744759297669441,1,True,129.0,0.4573643410852713,0.004251067389901439,-0.0063090201920497,1.3659681806149775,-0.4935175535701256,0.2877539667175889,-0.1119863555477992,1.4273861704022468,6.0,147.0,0.4965986394557823,0.012721967113521705,-0.002004038720927356,4.258308158271684,-0.5227418238981503,0.4892913885103991,-0.1666821330911661,1.6709360233376827,4.0,406.0,0.0,108.0,15.0,16.0,8.0,False,False,False,False
time_1300_1359__open_2_3__speed_2_5,STRUCTURAL_GRID,13:00~13:59回封；第2~3次炸板后的回封；最后炸板后2~5分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,5aa252149db7fdc96b6715d22f400e1c704b59bd,1208,358,297,61,0,129,0.46511627906976744,0.004922031878242097,-0.0055968622926598,1.3659674069570333,-0.34635009723204546,0.3721270239550671,-0.1228870697069393,1.392784726035736,5,61,0.8185835334517066,68,1.6686964141548066,1,True,130.0,0.4846153846153846,0.005943354084407915,-0.0033167153466486,1.5753020318914241,-0.34635009723204535,0.3721270239550671,-0.1228870697069393,1.3458935154095368,5.0,146.0,0.547945205479452,0.020274669238923824,0.0038563054287382497,10.697461854498755,-0.3509861785121897,0.4892913885103991,-0.1228870697069393,1.6179355723379025,4.0,358.0,3.0,116.0,16.0,10.0,4.0,False,False,False,False
time_1400_1429__open_any__speed_le1__recent5_ge5pct,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后1分钟内回封；回封前5分钟成交额至少前日5%,"last_break_to_signal_minutes,signal_hhmm,signal_recent_5m_amount_vs_prev_day",True,5b3aee3591ef9fde1b8465c4ff9d5c719725ba4d,1073,322,256,66,0,124,0.4596774193548387,0.00427596427383218,-0.0063940384581394,1.3641334639217708,-0.48244605955477615,0.2971055310979901,-0.1604044205087896,1.4414357439286491,8,65,0.9196103348556859,59,1.4833820502200452,1,True,127.0,0.4566929133858268,0.0045319194030102265,-0.0063984574662788,1.4173205422782849,-0.44405256459449216,0.2971055310979901,-0.1604044205087896,1.4766017639576254,6.0,148.0,0.5067567567567568,0.013267895585963215,0.002605915531151944,4.9366986215981825,-0.31271604445524204,0.3687231660523884,-0.1604044205087896,1.6684499166345472,6.0,319.0,12.0,104.0,23.0,16.0,5.0,False,False,False,False
time_1300_1454__open_2_3__speed_any__growth_board,SPEED_FREE,13:00~14:54回封；第2~3次炸板后的回封；回封速度不限；仅创业板或科创板,"market_segment,open_times_at_signal,signal_hhmm",True,b6216be7fb03cc8565426800bf14d5d50ad243d6,1219,303,234,69,0,123,0.44715447154471544,0.0045019457833088425,-0.0087527781583255,1.3637650203585312,-0.4006167725553825,0.2124694253476716,-0.1370202417594448,1.4819196775037065,8,57,0.7851790689585451,66,1.7368840743136704,1,True,124.0,0.4435483870967742,0.007916588460691681,-0.00875277815832555,1.940191230950237,-0.40721091030821266,0.4527951871228668,-0.1370202417594448,1.6998185174731422,8.0,145.0,0.5241379310344828,0.019483211809218033,0.008292640894970553,11.007193262165584,-0.2831712018188095,0.4527951871228668,-0.1370202417594448,1.8885937330648,7.0,299.0,12.0,104.0,18.0,16.0,7.0,False,False,False,False
time_any__open_eq2__speed_le1__recent5_ge5pct,TIME_FREE,回封时间不限；第2次炸板后的回封；最后炸板后1分钟内回封；回封前5分钟成交额至少前日5%,"last_break_to_signal_minutes,open_times_at_signal,signal_recent_5m_amount_vs_prev_day",True,20543cda55d9fe48697c44657b1e8d8b759b83bc,1868,449,355,94,0,143,0.4825174825174825,0.003948389773078506,-0.000796190837037,1.363251822144616,-0.5482130819264905,0.1503850548264706,-0.1792189802694261,1.2773350427291799,5,73,0.5441586446229174,70,2.5052470187059166,1,True,143.0,0.4825174825174825,0.003948389773078506,-0.000796190837037,1.363251822144616,-0.5482130819264905,0.1503850548264706,-0.1792189802694261,1.2773350427291799,5.0,154.0,0.474025974025974,0.0026027091253138174,-0.0020901890083153364,1.1220775646814793,-0.5836868442447598,0.21575685510355055,-0.1792189802694261,1.2432640471781033,5.0,449.0,0.0,119.0,9.0,20.0,6.0,False,False,False,False
time_any__open_any__speed_6_10__break_low_le1,TIME_FREE+OPEN_COUNT_FREE,回封时间不限；炸板/回封次数不限；最后炸板后6~10分钟回封；最后炸板分钟最低回落不超1%,"last_break_low_depth_pct,last_break_to_signal_minutes",True,335941034ffc2413e0d019195ea8cceb007059c1,2501,434,346,88,0,137,0.48175182481751827,0.004205346842907673,-0.0013986654,1.3575114848278513,-0.49459549053715546,0.3090002845557691,-0.189337554306236,1.2915543740664333,6,68,1.557797589977472,69,0.8714299557027068,1,True,137.0,0.48175182481751827,0.004205346842907673,-0.0013986654,1.3575114848278513,-0.49459549053715546,0.3090002845557691,-0.189337554306236,1.2915543740664333,6.0,151.0,0.48344370860927155,0.008343338519417062,-0.0013986654,2.3750547282095176,-0.5490332554809436,0.3687231660523884,-0.189337554306236,1.4785821095998284,8.0,434.0,0.0,118.0,16.0,10.0,7.0,False,False,False,False
time_1400_1429__open_3_5__speed_any,STRUCTURAL_GRID,14:00~14:29回封；第3~5次炸板后的回封；回封速度不限,"open_times_at_signal,signal_hhmm",True,978ff93cb0c37288fd571c1536f82fb2bc6bb9df,2118,380,328,52,0,138,0.463768115942029,0.004014131805023008,-0.00634613766075545,1.3568638163708702,-0.5872510778644301,0.2971055310979901,-0.1164393623573701,1.381357834396812,9,67,0.7713093481287869,71,1.7591694171251149,1,True,138.0,0.463768115942029,0.004014131805023008,-0.00634613766075545,1.3568638163708702,-0.5872510778644301,0.2971055310979901,-0.1164393623573701,1.381357834396812,9.0,151.0,0.5099337748344371,0.009977829677975862,0.0013883431095344,3.3565429799676934,-0.3986681544132784,0.2397254494319167,-0.1164393623573701,1.4693595464385132,8.0,378.0,4.0,122.0,12.0,13.0,4.0,False,False,False,False
time_1400_1429__open_3_5__speed_any__break_low_le2,SPEED_FREE,14:00~14:29回封；第3~5次炸板后的回封；回封速度不限；最后炸板分钟最低回落不超2%,"last_break_low_depth_pct,open_times_at_signal,signal_hhmm",True,d81b0635671a22ab99c34da6b2ed3af2a0d1495e,2111,379,328,51,0,138,0.463768115942029,0.004014131805023008,-0.00634613766075545,1.3568638163708702,-0.5872510778644301,0.2971055310979901,-0.1164393623573701,1.381357834396812,9,67,0.7713093481287869,71,1.7591694171251149,1,True,138.0,0.463768115942029,0.004014131805023008,-0.00634613766075545,1.3568638163708702,-0.5872510778644301,0.2971055310979901,-0.1164393623573701,1.381357834396812,9.0,151.0,0.5099337748344371,0.009977829677975862,0.0013883431095344,3.3565429799676934,-0.3986681544132784,0.2397254494319167,-0.1164393623573701,1.4693595464385132,8.0,377.0,4.0,122.0,12.0,13.0,4.0,False,False,False,False
time_1400_1429__open_3_5__speed_any__amount_ge0_5,SPEED_FREE,14:00~14:29回封；第3~5次炸板后的回封；回封速度不限；信号前成交额至少前日50%,"open_times_at_signal,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,7120737c64152e86731d452682932026d1af3215,2117,379,328,51,0,138,0.463768115942029,0.004014131805023008,-0.00634613766075545,1.3568638163708702,-0.5872510778644301,0.2971055310979901,-0.1164393623573701,1.381357834396812,9,67,0.7713093481287869,71,1.7591694171251149,1,True,138.0,0.463768115942029,0.0046923673226694365,-0.00634613766075545,1.4992340339396937,-0.5439430073441999,0.2971055310979901,-0.1164393623573701,1.4273231650619194,9.0,151.0,0.5099337748344371,0.009977829677975862,0.0013883431095344,3.3565429799676934,-0.3986681544132784,0.2397254494319167,-0.1164393623573701,1.4693595464385132,8.0,377.0,5.0,122.0,12.0,13.0,4.0,False,False,False,False
